id,cbo,descricao,disponivel,user_id,created_at,updated_at
,322245,Técnico de enfermagem da estratégia de saúde da família,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,322250,Auxiliar de enfermagem da estratégia de saúde da família,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,322255,Técnico em agente comunitário de saúde,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,322305,Técnico em óptica e optometria,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,322405,Técnico em saúde bucal,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,322410,Protético dentário,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,322415,Auxiliar em saúde bucal,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,322420,Auxiliar de prótese dentária,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,322425,Técnico em saúde bucal da estratégia de saúde da família,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,322430,Auxiliar em saúde bucal da estratégia de saúde da família,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,322505,Técnico de ortopedia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,322605,Técnico de imobilização ortopédica,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,323105,Técnico em pecuária,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,324105,Técnico em métodos eletrográficos em encefalografia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,324110,Técnico em métodos gráficos em cardiologia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,324115,Técnico em radiologia e imagenologia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,324120,Tecnólogo em radiologia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,324125,Tecnólogo oftálmico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,324130,Técnico em espirometria,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,324135,Técnico em polissonografia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,324140,Dosimetrista clínico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,324205,Técnico em patologia clínica,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,324215,Citotécnico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,324220,Técnico em hemoterapia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,325005,Enólogo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,325010,Aromista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,325015,Perfumista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,325105,Auxiliar técnico em laboratório de farmácia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,325110,Técnico em laboratório de farmácia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,325115,Técnico em farmácia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,325205,Técnico de alimentos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,325210,Técnico em nutrição e dietética,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,325305,Técnico em biotecnologia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,325310,Técnico em imunobiológicos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,328105,Embalsamador,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,328110,Taxidermista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,331105,Professor de nível médio na educação infantil,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,331110,Auxiliar de desenvolvimento infantil,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,331205,Professor de nível médio no ensino fundamental,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,331305,Professor de nível médio no ensino profissionalizante,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,332105,Professor leigo no ensino fundamental,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,332205,Professor prático no ensino profissionalizante,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,333105,Instrutor de auto-escola,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,333110,Instrutor de cursos livres,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,333115,Professores de cursos livres,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,334105,Inspetor de alunos de escola privada,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,334110,Inspetor de alunos de escola pública,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,334115,Monitor de transporte escolar,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,341105,Piloto comercial (exceto linhas aéreas),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,341110,Piloto comercial de helicóptero (exceto linhas aéreas),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,341115,Mecânico de vôo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,341120,Piloto agrícola,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,341205,Contramestre de cabotagem,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,341210,Mestre de cabotagem,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,341215,Mestre fluvial,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,341220,Patrão de pesca de alto-mar,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,341225,Patrão de pesca na navegação interior,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,341230,Piloto fluvial,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,341235,Técnico em sinalização náutica,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,341240,Técnicos em manobras em equipamentos de convés,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,341245,Técnico em sinais navais,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,341250,Auxiliar técnico de sinalização nautica,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,341305,Condutor maquinista motorista fluvial,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,341310,Condutor de máquinas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,341315,Eletricista de bordo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,341320,Condutor de máquinas (bombeador),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,341325,Condutor de máquinas (mecânico),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342105,Analista de transporte em comércio exterior,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342110,Operador de transporte multimodal,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342115,Controlador de serviços de máquinas e veículos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342120,Afretador,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342125,Tecnólogo em logística de transporte,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342205,Ajudante de despachante aduaneiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342210,Despachante aduaneiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342215,Analista de desembaraço aduaneiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342305,Chefe de serviço de transporte rodoviário (passageiros e cargas),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342310,Inspetor de serviços de transportes rodoviários (passageiros e cargas),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342315,Supervisor de carga e descarga,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342405,Agente de estação (ferrovia e metrô),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342410,Operador de centro de controle (ferrovia e metrô),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342505,Controlador de tráfego aéreo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342510,Despachante operacional de vôo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342515,Fiscal de aviação civil (fac),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342530,Inspetor de aviação civil,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342535,Operador de atendimento aeroviário,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342540,Supervisor da administração de aeroportos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342545,Supervisor de empresa aérea em aeroportos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342550,Agente de proteção de aviação civil,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342555,Fiscal de pista de aeroporto,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342560,Operador de rampa ( transporte aéreo),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342605,Chefe de estação portuária,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,342610,Supervisor de operações portuárias,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351105,Técnico de contabilidade,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351110,Chefe de contabilidade (técnico),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351115,Consultor contábil (técnico),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351305,Técnico em administração,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351310,Técnico em administração de comércio exterior,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351315,Agente de recrutamento e seleção,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351405,Escrevente,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351410,Escrivão judicial,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351415,Escrivão extra - judicial,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351420,Escrivão de polícia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351425,Oficial de justiça,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351430,Auxiliar de serviços jurídicos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351435,Mediador de conflitos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351440,Árbitro extrajudicial,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351505,Técnico em secretariado,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351510,Taquígrafo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351515,Estenotipista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351605,Técnico em segurança do trabalho,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351610,Técnico em higiene ocupacional,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351705,Analista de seguros (técnico),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351710,Analista de sinistros,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351715,Assistente comercial de seguros,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351720,Assistente técnico de seguros,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351725,Inspetor de risco,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351730,Inspetor de sinistros,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351735,Técnico de resseguros,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351740,Técnico de seguros,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351805,Detetive profissional,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351810,Investigador de polícia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351815,Papiloscopista policial,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351905,Agente de inteligência,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,351910,Agente técnico de inteligência,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,352205,Agente de defesa ambiental,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,352210,Agente de saúde pública,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,352305,Metrologista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,352310,Agente fiscal de qualidade,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,352315,Agente fiscal metrológico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,352320,Agente fiscal têxtil,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,352405,Agente de direitos autorais,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,352410,Avaliador de produtos dos meios de comunicação,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,352420,Técnico em direitos autorais,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,353205,Técnico de operações e serviços bancários - câmbio,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,353210,Técnico de operações e serviços bancários - crédito imobiliário,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,353215,Técnico de operações e serviços bancários - crédito rural,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,353220,Técnico de operações e serviços bancários - leasing,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,353225,Técnico de operações e serviços bancários - renda fixa e variável,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,353230,Tesoureiro de banco,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,353235,Chefe de serviços bancários,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,354120,Agente de vendas de serviços,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,354125,Assistente de vendas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,354130,Promotor de vendas especializado,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,354135,Técnico de vendas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,354140,Técnico em atendimento e vendas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,354145,Vendedor pracista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,354150,Propagandista de produtos famacêuticos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,354205,Comprador,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,354210,Supervisor de compras,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,354305,Analista de exportação e importação,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,354405,Leiloeiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,354410,Avaliador de imóveis,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,354415,Avaliador de bens móveis,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,354505,Corretor de seguros,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,354605,Corretor de imóveis,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,354610,Corretor de grãos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,354705,Representante comercial autônomo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,354805,Técnico em turismo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,354810,Operador de turismo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,354815,Agente de viagem,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,354820,Organizador de evento,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,354825,Cerimonialista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,371105,Auxiliar de biblioteca,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,371110,Técnico em biblioteconomia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,371205,Colecionador de selos e moedas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,371210,Técnico em museologia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,371305,Técnico em programação visual,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,371310,Técnico gráfico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,371405,Recreador de acantonamento,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,371410,Recreador,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,372105,Diretor de fotografia,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,372110,Iluminador (televisão),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,372115,Operador de câmera de televisão,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,372205,Operador de rede de teleprocessamento,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,372210,Radiotelegrafista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,373105,Operador de mídia audiovisual,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,373130,Técnico de sistemas audiovisuais,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,373135,Operador de controle mestre,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,373140,Coordenador de programação,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,373145,Assistente de operações audiovisuais,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,373220,Supervisor técnico operacional de sistemas de televisão e produtoras de vídeo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,373225,Supervisor de operações (mídias audiovisuais),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,373230,Supervisor técnico (mídias audiovisuais),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,374105,Técnico em gravação de áudio,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,374110,Técnico em instalação de equipamentos de áudio,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,374115,Técnico em masterização de áudio,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,374120,Projetista de som,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,374125,Técnico em sonorização,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,374130,Técnico em mixagem de áudio,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,374135,Projetista de sistemas de áudio,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,374140,Microfonista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,374145,Dj (disc jockey),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,374150,Sonoplasta,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,374155,Analista musical,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,374205,"Cenotécnico (cinema, vídeo, televisão, teatro e espetáculos)",1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,374210,Maquinista de cinema e vídeo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,374215,Maquinista de teatro e espetáculos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,374305,Operador de projetor cinematográfico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,374310,Operador-mantenedor de projetor cinematográfico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,374405,Editor de mídia audiovisual,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,374410,Finalizador de filmes,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,374415,Finalizador de vídeo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,374420,Montador de filmes,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,374425,Diretor de imagens (tv),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,375105,Designer de interiores,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,375110,Designer de vitrines,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,375115,Visual merchandiser,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,375120,Decorador de eventos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,375125,Produtor de moda,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,375130,Profissional de organização (personal organizer),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,376105,Dançarino tradicional,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,376110,Dançarino popular,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,376205,Acrobata,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,376210,Artista aéreo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,376215,Artista de circo (outros),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,376220,Contorcionista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,376225,Domador de animais (circense),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,376230,Equilibrista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,376235,Mágico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,376240,Malabarista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,376245,Palhaço,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,376250,Titeriteiro,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,376255,Trapezista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,376305,Apresentador de eventos,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,376310,Apresentador de festas populares,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,376315,Apresentador de programas de rádio,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,376320,Apresentador de programas de televisão,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,376325,Apresentador de circo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,376330,Mestre de cerimonias,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,376405,Modelo artístico,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,376410,Modelo de modas,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,376415,Modelo publicitário,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,377105,Atleta profissional (outras modalidades),1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,377110,Atleta profissional de futebol,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,377115,Atleta profissional de golfe,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,377120,Atleta profissional de luta,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,377125,Atleta profissional de tênis,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,377130,Jóquei,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,377135,Piloto de competição automobilística,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,377140,Profissional de atletismo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,377145,Pugilista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,377205,Árbitro desportivo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,377210,Árbitro de atletismo,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,377215,Árbitro de basquete,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,377220,Árbitro de futebol,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,377225,Árbitro de futebol de salão,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,377230,Árbitro de judô,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,377235,Árbitro de karatê,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,377240,Árbitro de poló aquático,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,377245,Árbitro de vôlei,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,391105,Cronoanalista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
,391110,Cronometrista,1,1,2023-08-29 19:22:49,2023-08-29 19:22:49
